1920,Howrah,West Bengal,East,22.57688,88.31857,2026-08-06 00:00:00,27.8,4
1921,Howrah,West Bengal,East,22.57688,88.31857,2026-08-07 00:00:00,27.2,7.4
1922,Howrah,West Bengal,East,22.57688,88.31857,2026-08-08 00:00:00,27.9,9.6
1923,Durgapur,West Bengal,East,23.51583,87.30801,2026-07-10 00:00:00,27.3,9.6
1924,Durgapur,West Bengal,East,23.51583,87.30801,2026-07-11 00:00:00,28.6,11.4
1925,Durgapur,West Bengal,East,23.51583,87.30801,2026-07-12 00:00:00,30.1,8
1926,Durgapur,West Bengal,East,23.51583,87.30801,2026-07-13 00:00:00,28.5,6.3
1927,Durgapur,West Bengal,East,23.51583,87.30801,2026-07-14 00:00:00,28,3.6
1928,Durgapur,West Bengal,East,23.51583,87.30801,2026-07-15 00:00:00,30.1,7.6
1929,Durgapur,West Bengal,East,23.51583,87.30801,2026-07-16 00:00:00,29.3,11.8
1930,Durgapur,West Bengal,East,23.51583,87.30801,2026-07-17 00:00:00,28.9,7.2
1931,Durgapur,West Bengal,East,23.51583,87.30801,2026-07-18 00:00:00,29,8.1
1932,Durgapur,West Bengal,East,23.51583,87.30801,2026-07-19 00:00:00,28.5,8
1933,Durgapur,West Bengal,East,23.51583,87.30801,2026-07-20 00:00:00,27.3,8.2
1934,Durgapur,West Bengal,East,23.51583,87.30801,2026-07-21 00:00:00,26.8,11.3
1935,Durgapur,West Bengal,East,23.51583,87.30801,2026-07-22 00:00:00,27.2,10.9
1936,Durgapur,West Bengal,East,23.51583,87.30801,2026-07-23 00:00:00,27.1,8.6
1937,Durgapur,West Bengal,East,23.51583,87.30801,2026-07-24 00:00:00,27.7,5.5
1938,Durgapur,West Bengal,East,23.51583,87.30801,2026-07-25 00:00:00,28.4,9.6
1939,Durgapur,West Bengal,East,23.51583,87.30801,2026-07-26 00:00:00,29,11.9
1940,Durgapur,West Bengal,East,23.51583,87.30801,2026-07-27 00:00:00,28.5,14.5
1941,Durgapur,West Bengal,East,23.51583,87.30801,2026-07-28 00:00:00,27.9,19.1
1942,Durgapur,West Bengal,East,23.51583,87.30801,2026-07-29 00:00:00,28.1,13
1943,Durgapur,West Bengal,East,23.51583,87.30801,2026-07-30 00:00:00,27.3,13.9
1944,Durgapur,West Bengal,East,23.51583,87.30801,2026-07-31 00:00:00,28.6,12.2
1945,Durgapur,West Bengal,East,23.51583,87.30801,2026-08-01 00:00:00,28.9,6
1946,Durgapur,West Bengal,East,23.51583,87.30801,2026-08-02 00:00:00,29,5.3
1947,Durgapur,West Bengal,East,23.51583,87.30801,2026-08-03 00:00:00,29,4.5
1948,Durgapur,West Bengal,East,23.51583,87.30801,2026-08-04 00:00:00,29.2,4.5
1949,Durgapur,West Bengal,East,23.51583,87.30801,2026-08-05 00:00:00,28,5.9
1950,Durgapur,West Bengal,East,23.51583,87.30801,2026-08-06 00:00:00,27.9,3.2
1951,Durgapur,West Bengal,East,23.51583,87.30801,2026-08-07 00:00:00,28,6.8
1952,Durgapur,West Bengal,East,23.51583,87.30801,2026-08-08 00:00:00,27.2,11.7
1953,Siliguri,West Bengal,East,26.71004,88.42851,2026-07-10 00:00:00,27.3,9
1954,Siliguri,West Bengal,East,26.71004,88.42851,2026-07-11 00:00:00,27.9,7.3
1955,Siliguri,West Bengal,East,26.71004,88.42851,2026-07-12 00:00:00,27.5,6.1
1956,Siliguri,West Bengal,East,26.71004,88.42851,2026-07-13 00:00:00,26.9,9.4
1957,Siliguri,West Bengal,East,26.71004,88.42851,2026-07-14 00:00:00,28.8,7
1958,Siliguri,West Bengal,East,26.71004,88.42851,2026-07-15 00:00:00,28.8,4.9
1959,Siliguri,West Bengal,East,26.71004,88.42851,2026-07-16 00:00:00,28.1,7.7
1960,Siliguri,West Bengal,East,26.71004,88.42851,2026-07-17 00:00:00,28.3,11.9
1961,Siliguri,West Bengal,East,26.71004,88.42851,2026-07-18 00:00:00,26.6,12.5
1962,Siliguri,West Bengal,East,26.71004,88.42851,2026-07-19 00:00:00,26.7,9.9
1963,Siliguri,West Bengal,East,26.71004,88.42851,2026-07-20 00:00:00,26.5,12.2
1964,Siliguri,West Bengal,East,26.71004,88.42851,2026-07-21 00:00:00,27.9,11.7
1965,Siliguri,West Bengal,East,26.71004,88.42851,2026-07-22 00:00:00,27.4,13
1966,Siliguri,West Bengal,East,26.71004,88.42851,2026-07-23 00:00:00,27.8,11.6
1967,Siliguri,West Bengal,East,26.71004,88.42851,2026-07-24 00:00:00,28,10.6
1968,Siliguri,West Bengal,East,26.71004,88.42851,2026-07-25 00:00:00,30.3,4.2
1969,Siliguri,West Bengal,East,26.71004,88.42851,2026-07-26 00:00:00,30.5,3.8
1970,Siliguri,West Bengal,East,26.71004,88.42851,2026-07-27 00:00:00,29.6,8.3
1971,Siliguri,West Bengal,East,26.71004,88.42851,2026-07-28 00:00:00,29.8,12.4
1972,Siliguri,West Bengal,East,26.71004,88.42851,2026-07-29 00:00:00,27.9,13.4
1973,Siliguri,West Bengal,East,26.71004,88.42851,2026-07-30 00:00:00,26.6,13.5
1974,Siliguri,West Bengal,East,26.71004,88.42851,2026-07-31 00:00:00,27.4,6
1975,Siliguri,West Bengal,East,26.71004,88.42851,2026-08-01 00:00:00,27.1,5.4
1976,Siliguri,West Bengal,East,26.71004,88.42851,2026-08-02 00:00:00,27.6,6.1
1977,Siliguri,West Bengal,East,26.71004,88.42851,2026-08-03 00:00:00,27.6,6
1978,Siliguri,West Bengal,East,26.71004,88.42851,2026-08-04 00:00:00,27.8,7.4
1979,Siliguri,West Bengal,East,26.71004,88.42851,2026-08-05 00:00:00,26.5,9.8
1980,Siliguri,West Bengal,East,26.71004,88.42851,2026-08-06 00:00:00,29.2,7.2
1981,Siliguri,West Bengal,East,26.71004,88.42851,2026-08-07 00:00:00,28.7,9.8
1982,Siliguri,West Bengal,East,26.71004,88.42851,2026-08-08 00:00:00,28.6,10.9
1983,Asansol,West Bengal,East,23.68333,86.98333,2026-07-10 00:00:00,27.4,9.3
1984,Asansol,West Bengal,East,23.68333,86.98333,2026-07-11 00:00:00,28.4,12.3
1985,Asansol,West Bengal,East,23.68333,86.98333,2026-07-12 00:00:00,29.8,8.5
1986,Asansol,West Bengal,East,23.68333,86.98333,2026-07-13 00:00:00,28.7,6.5
1987,Asansol,West Bengal,East,23.68333,86.98333,2026-07-14 00:00:00,27.7,3.6
1988,Asansol,West Bengal,East,23.68333,86.98333,2026-07-15 00:00:00,29.9,7
1989,Asansol,West Bengal,East,23.68333,86.98333,2026-07-16 00:00:00,29.6,11.1
1990,Asansol,West Bengal,East,23.68333,86.98333,2026-07-17 00:00:00,28.8,6.7
1991,Asansol,West Bengal,East,23.68333,86.98333,2026-07-18 00:00:00,28.8,6.5
1992,Asansol,West Bengal,East,23.68333,86.98333,2026-07-19 00:00:00,28.3,7.2
1993,Asansol,West Bengal,East,23.68333,86.98333,2026-07-20 00:00:00,27.2,7.9
1994,Asansol,West Bengal,East,23.68333,86.98333,2026-07-21 00:00:00,26.9,12.1
1995,Asansol,West Bengal,East,23.68333,86.98333,2026-07-22 00:00:00,26.9,11.3
1996,Asansol,West Bengal,East,23.68333,86.98333,2026-07-23 00:00:00,27.5,7.5
1997,Asansol,West Bengal,East,23.68333,86.98333,2026-07-24 00:00:00,27.5,7
1998,Asansol,West Bengal,East,23.68333,86.98333,2026-07-25 00:00:00,28.4,10
1999,Asansol,West Bengal,East,23.68333,86.98333,2026-07-26 00:00:00,29.3,10.8
2000,Asansol,West Bengal,East,23.68333,86.98333,2026-07-27 00:00:00,28.7,13.3
2001,Asansol,West Bengal,East,23.68333,86.98333,2026-07-28 00:00:00,27.7,19.4
2002,Asansol,West Bengal,East,23.68333,86.98333,2026-07-29 00:00:00,28.1,14
2003,Asansol,West Bengal,East,23.68333,86.98333,2026-07-30 00:00:00,27.2,15.5
2004,Asansol,West Bengal,East,23.68333,86.98333,2026-07-31 00:00:00,28.6,13.5
2005,Asansol,West Bengal,East,23.68333,86.98333,2026-08-01 00:00:00,28.9,6.6
2006,Asansol,West Bengal,East,23.68333,86.98333,2026-08-02 00:00:00,28.8,5.5
2007,Asansol,West Bengal,East,23.68333,86.98333,2026-08-03 00:00:00,29.1,4.1
2008,Asansol,West Bengal,East,23.68333,86.98333,2026-08-04 00:00:00,29,5
2009,Asansol,West Bengal,East,23.68333,86.98333,2026-08-05 00:00:00,28.1,5.7
2010,Asansol,West Bengal,East,23.68333,86.98333,2026-08-06 00:00:00,27.7,3.6
2011,Asansol,West Bengal,East,23.68333,86.98333,2026-08-07 00:00:00,28,6.8
2012,Asansol,West Bengal,East,23.68333,86.98333,2026-08-08 00:00:00,27.2,12.2
2013,Bhubaneswar,Odisha,East,20.27241,85.83385,2026-07-10 00:00:00,28.8,12.4
2014,Bhubaneswar,Odisha,East,20.27241,85.83385,2026-07-11 00:00:00,29.9,11.8
2015,Bhubaneswar,Odisha,East,20.27241,85.83385,2026-07-12 00:00:00,30.5,11.6
2016,Bhubaneswar,Odisha,East,20.27241,85.83385,2026-07-13 00:00:00,30.7,9.6
2017,Bhubaneswar,Odisha,East,20.27241,85.83385,2026-07-14 00:00:00,27.5,7.2
2018,Bhubaneswar,Odisha,East,20.27241,85.83385,2026-07-15 00:00:00,27.6,11.7
2019,Bhubaneswar,Odisha,East,20.27241,85.83385,2026-07-16 00:00:00,26.3,13.7
2020,Bhubaneswar,Odisha,East,20.27241,85.83385,2026-07-17 00:00:00,27.4,13.6
2021,Bhubaneswar,Odisha,East,20.27241,85.83385,2026-07-18 00:00:00,27.3,10.5
2022,Bhubaneswar,Odisha,East,20.27241,85.83385,2026-07-19 00:00:00,28.9,8.1
2023,Bhubaneswar,Odisha,East,20.27241,85.83385,2026-07-20 00:00:00,28.3,5.8
2024,Bhubaneswar,Odisha,East,20.27241,85.83385,2026-07-21 00:00:00,26.8,6.8
2025,Bhubaneswar,Odisha,East,20.27241,85.83385,2026-07-22 00:00:00,26.8,11.1
2026,Bhubaneswar,Odisha,East,20.27241,85.83385,2026-07-23 00:00:00,27.4,13.3
2027,Bhubaneswar,Odisha,East,20.27241,85.83385,2026-07-24 00:00:00,27.9,10.1
2028,Bhubaneswar,Odisha,East,20.27241,85.83385,2026-07-25 00:00:00,26.7,11.7
2029,Bhubaneswar,Odisha,East,20.27241,85.83385,2026-07-26 00:00:00,26.6,12.4
2030,Bhubaneswar,Odisha,East,20.27241,85.83385,2026-07-27 00:00:00,27.4,15.8
2031,Bhubaneswar,Odisha,East,20.27241,85.83385,2026-07-28 00:00:00,26.3,19.5
2032,Bhubaneswar,Odisha,East,20.27241,85.83385,2026-07-29 00:00:00,28.6,18.3
2033,Bhubaneswar,Odisha,East,20.27241,85.83385,2026-07-30 00:00:00,29,20.4
2034,Bhubaneswar,Odisha,East,20.27241,85.83385,2026-07-31 00:00:00,29.2,17.9
2035,Bhubaneswar,Odisha,East,20.27241,85.83385,2026-08-01 00:00:00,29,14.8
2036,Bhubaneswar,Odisha,East,20.27241,85.83385,2026-08-02 00:00:00,28.9,8
2037,Bhubaneswar,Odisha,East,20.27241,85.83385,2026-08-03 00:00:00,29,5.7
2038,Bhubaneswar,Odisha,East,20.27241,85.83385,2026-08-04 00:00:00,29.1,5.8
2039,Bhubaneswar,Odisha,East,20.27241,85.83385,2026-08-05 00:00:00,28.7,5.7
2040,Bhubaneswar,Odisha,East,20.27241,85.83385,2026-08-06 00:00:00,27.2,6.9
2041,Bhubaneswar,Odisha,East,20.27241,85.83385,2026-08-07 00:00:00,27.2,7.1
2042,Bhubaneswar,Odisha,East,20.27241,85.83385,2026-08-08 00:00:00,27.9,7.3
2043,Cuttack,Odisha,East,20.46497,85.87927,2026-07-10 00:00:00,28.6,10.9
2044,Cuttack,Odisha,East,20.46497,85.87927,2026-07-11 00:00:00,30.4,10.9
2045,Cuttack,Odisha,East,20.46497,85.87927,2026-07-12 00:00:00,30.9,10.7
2046,Cuttack,Odisha,East,20.46497,85.87927,2026-07-13 00:00:00,30.9,10.1
2047,Cuttack,Odisha,East,20.46497,85.87927,2026-07-14 00:00:00,27.7,7
2048,Cuttack,Odisha,East,20.46497,85.87927,2026-07-15 00:00:00,27.8,12.3
2049,Cuttack,Odisha,East,20.46497,85.87927,2026-07-16 00:00:00,26.6,12.9
2050,Cuttack,Odisha,East,20.46497,85.87927,2026-07-17 00:00:00,27.6,12.9
2051,Cuttack,Odisha,East,20.46497,85.87927,2026-07-18 00:00:00,27.7,10.4
2052,Cuttack,Odisha,East,20.46497,85.87927,2026-07-19 00:00:00,28.9,6.5
2053,Cuttack,Odisha,East,20.46497,85.87927,2026-07-20 00:00:00,28.6,5.6
2054,Cuttack,Odisha,East,20.46497,85.87927,2026-07-21 00:00:00,27.2,6.9
2055,Cuttack,Odisha,East,20.46497,85.87927,2026-07-22 00:00:00,27,9.6
2056,Cuttack,Odisha,East,20.46497,85.87927,2026-07-23 00:00:00,27.3,12.2
2057,Cuttack,Odisha,East,20.46497,85.87927,2026-07-24 00:00:00,28,8.1
2058,Cuttack,Odisha,East,20.46497,85.87927,2026-07-25 00:00:00,26.9,13
2059,Cuttack,Odisha,East,20.46497,85.87927,2026-07-26 00:00:00,26.7,13.1
2060,Cuttack,Odisha,East,20.46497,85.87927,2026-07-27 00:00:00,27.6,17.2
2061,Cuttack,Odisha,East,20.46497,85.87927,2026-07-28 00:00:00,26.4,20.3
2062,Cuttack,Odisha,East,20.46497,85.87927,2026-07-29 00:00:00,28.7,16.1
2063,Cuttack,Odisha,East,20.46497,85.87927,2026-07-30 00:00:00,29.2,17.8
2064,Cuttack,Odisha,East,20.46497,85.87927,2026-07-31 00:00:00,29.5,16
2065,Cuttack,Odisha,East,20.46497,85.87927,2026-08-01 00:00:00,29.2,12
2066,Cuttack,Odisha,East,20.46497,85.87927,2026-08-02 00:00:00,29.4,7.6
2067,Cuttack,Odisha,East,20.46497,85.87927,2026-08-03 00:00:00,29.3,5.8
2068,Cuttack,Odisha,East,20.46497,85.87927,2026-08-04 00:00:00,29.6,6.4
2069,Cuttack,Odisha,East,20.46497,85.87927,2026-08-05 00:00:00,29.5,5.6
2070,Cuttack,Odisha,East,20.46497,85.87927,2026-08-06 00:00:00,27.7,7.4
2071,Cuttack,Odisha,East,20.46497,85.87927,2026-08-07 00:00:00,27.8,7
2072,Cuttack,Odisha,East,20.46497,85.87927,2026-08-08 00:00:00,27.6,5.2
2073,Rourkela,Odisha,East,22.22496,84.86414,2026-07-10 00:00:00,27.3,9.4
2074,Rourkela,Odisha,East,22.22496,84.86414,2026-07-11 00:00:00,28.5,9.1
2075,Rourkela,Odisha,East,22.22496,84.86414,2026-07-12 00:00:00,30.1,9
2076,Rourkela,Odisha,East,22.22496,84.86414,2026-07-13 00:00:00,30.7,7
2077,Rourkela,Odisha,East,22.22496,84.86414,2026-07-14 00:00:00,29.2,4.2
2078,Rourkela,Odisha,East,22.22496,84.86414,2026-07-15 00:00:00,27.9,6
2079,Rourkela,Odisha,East,22.22496,84.86414,2026-07-16 00:00:00,27.3,8.1
2080,Rourkela,Odisha,East,22.22496,84.86414,2026-07-17 00:00:00,27.3,8.2
2081,Rourkela,Odisha,East,22.22496,84.86414,2026-07-18 00:00:00,27.7,6
2082,Rourkela,Odisha,East,22.22496,84.86414,2026-07-19 00:00:00,27.8,5.4
2083,Rourkela,Odisha,East,22.22496,84.86414,2026-07-20 00:00:00,27.4,4.1
2084,Rourkela,Odisha,East,22.22496,84.86414,2026-07-21 00:00:00,25.9,4.6
2085,Rourkela,Odisha,East,22.22496,84.86414,2026-07-22 00:00:00,25.3,9.9
2086,Rourkela,Odisha,East,22.22496,84.86414,2026-07-23 00:00:00,26.1,10.4
2087,Rourkela,Odisha,East,22.22496,84.86414,2026-07-24 00:00:00,27.4,8.3
2088,Rourkela,Odisha,East,22.22496,84.86414,2026-07-25 00:00:00,27.1,4.7
2089,Rourkela,Odisha,East,22.22496,84.86414,2026-07-26 00:00:00,27.9,5.7
2090,Rourkela,Odisha,East,22.22496,84.86414,2026-07-27 00:00:00,26.6,6.1
2091,Rourkela,Odisha,East,22.22496,84.86414,2026-07-28 00:00:00,26.8,14.7
2092,Rourkela,Odisha,East,22.22496,84.86414,2026-07-29 00:00:00,27.3,11.4
2093,Rourkela,Odisha,East,22.22496,84.86414,2026-07-30 00:00:00,28.4,7.4
2094,Rourkela,Odisha,East,22.22496,84.86414,2026-07-31 00:00:00,29,7
2095,Rourkela,Odisha,East,22.22496,84.86414,2026-08-01 00:00:00,28.3,6.5
2096,Rourkela,Odisha,East,22.22496,84.86414,2026-08-02 00:00:00,28.9,6.6
2097,Rourkela,Odisha,East,22.22496,84.86414,2026-08-03 00:00:00,28.2,5.2
2098,Rourkela,Odisha,East,22.22496,84.86414,2026-08-04 00:00:00,28.5,4.7
2099,Rourkela,Odisha,East,22.22496,84.86414,2026-08-05 00:00:00,27.5,5.3
2100,Rourkela,Odisha,East,22.22496,84.86414,2026-08-06 00:00:00,26.6,4.5
2101,Rourkela,Odisha,East,22.22496,84.86414,2026-08-07 00:00:00,26.8,5.4
2102,Rourkela,Odisha,East,22.22496,84.86414,2026-08-08 00:00:00,26.4,6.1
2103,Sambalpur,Odisha,East,21.46527,83.97573,2026-07-10 00:00:00,28.1,10.1
2104,Sambalpur,Odisha,East,21.46527,83.97573,2026-07-11 00:00:00,29.3,12.2
2105,Sambalpur,Odisha,East,21.46527,83.97573,2026-07-12 00:00:00,30.3,13.2
2106,Sambalpur,Odisha,East,21.46527,83.97573,2026-07-13 00:00:00,30.9,11.3
2107,Sambalpur,Odisha,East,21.46527,83.97573,2026-07-14 00:00:00,30.7,8
2108,Sambalpur,Odisha,East,21.46527,83.97573,2026-07-15 00:00:00,28.1,7.9
2109,Sambalpur,Odisha,East,21.46527,83.97573,2026-07-16 00:00:00,26.6,9.1
2110,Sambalpur,Odisha,East,21.46527,83.97573,2026-07-17 00:00:00,27.3,10.8
2111,Sambalpur,Odisha,East,21.46527,83.97573,2026-07-18 00:00:00,27.4,9.8
2112,Sambalpur,Odisha,East,21.46527,83.97573,2026-07-19 00:00:00,28.1,7.1
2113,Sambalpur,Odisha,East,21.46527,83.97573,2026-07-20 00:00:00,27.4,8.2
2114,Sambalpur,Odisha,East,21.46527,83.97573,2026-07-21 00:00:00,26.1,8.5
2115,Sambalpur,Odisha,East,21.46527,83.97573,2026-07-22 00:00:00,25.3,14.4
2116,Sambalpur,Odisha,East,21.46527,83.97573,2026-07-23 00:00:00,27.1,14
2117,Sambalpur,Odisha,East,21.46527,83.97573,2026-07-24 00:00:00,27.9,8.3
2118,Sambalpur,Odisha,East,21.46527,83.97573,2026-07-25 00:00:00,27.1,7.1
2119,Sambalpur,Odisha,East,21.46527,83.97573,2026-07-26 00:00:00,27.6,10.5
2120,Sambalpur,Odisha,East,21.46527,83.97573,2026-07-27 00:00:00,27.4,9.7
2121,Sambalpur,Odisha,East,21.46527,83.97573,2026-07-28 00:00:00,26,16.9
2122,Sambalpur,Odisha,East,21.46527,83.97573,2026-07-29 00:00:00,26.1,15
2123,Sambalpur,Odisha,East,21.46527,83.97573,2026-07-30 00:00:00,27.5,12.4
2124,Sambalpur,Odisha,East,21.46527,83.97573,2026-07-31 00:00:00,28.5,9.3
2125,Sambalpur,Odisha,East,21.46527,83.97573,2026-08-01 00:00:00,28.5,7.7
2126,Sambalpur,Odisha,East,21.46527,83.97573,2026-08-02 00:00:00,29.1,7.1
2127,Sambalpur,Odisha,East,21.46527,83.97573,2026-08-03 00:00:00,29.5,5.1
2128,Sambalpur,Odisha,East,21.46527,83.97573,2026-08-04 00:00:00,28.8,5
2129,Sambalpur,Odisha,East,21.46527,83.97573,2026-08-05 00:00:00,27.5,7.3
2130,Sambalpur,Odisha,East,21.46527,83.97573,2026-08-06 00:00:00,26.9,6.2
2131,Sambalpur,Odisha,East,21.46527,83.97573,2026-08-07 00:00:00,26.9,8
2132,Sambalpur,Odisha,East,21.46527,83.97573,2026-08-08 00:00:00,26.2,6.6
2133,Puri,Odisha,East,19.79825,85.82494,2026-07-10 00:00:00,29.1,18.5
2134,Puri,Odisha,East,19.79825,85.82494,2026-07-11 00:00:00,29.8,16
2135,Puri,Odisha,East,19.79825,85.82494,2026-07-12 00:00:00,30,14.6
2136,Puri,Odisha,East,19.79825,85.82494,2026-07-13 00:00:00,30.3,7.9
2137,Puri,Odisha,East,19.79825,85.82494,2026-07-14 00:00:00,27.8,6.5
2138,Puri,Odisha,East,19.79825,85.82494,2026-07-15 00:00:00,27,11.2
2139,Puri,Odisha,East,19.79825,85.82494,2026-07-16 00:00:00,26.3,18.1
2140,Puri,Odisha,East,19.79825,85.82494,2026-07-17 00:00:00,27.7,17.5
2141,Puri,Odisha,East,19.79825,85.82494,2026-07-18 00:00:00,27.8,14
2142,Puri,Odisha,East,19.79825,85.82494,2026-07-19 00:00:00,29.2,13.6
2143,Puri,Odisha,East,19.79825,85.82494,2026-07-20 00:00:00,28.6,8.2
2144,Puri,Odisha,East,19.79825,85.82494,2026-07-21 00:00:00,27.2,6
2145,Puri,Odisha,East,19.79825,85.82494,2026-07-22 00:00:00,27.4,16.4
2146,Puri,Odisha,East,19.79825,85.82494,2026-07-23 00:00:00,28.4,21.9
2147,Puri,Odisha,East,19.79825,85.82494,2026-07-24 00:00:00,28.6,16.2
2148,Puri,Odisha,East,19.79825,85.82494,2026-07-25 00:00:00,26.9,11.5
2149,Puri,Odisha,East,19.79825,85.82494,2026-07-26 00:00:00,26.6,13.7
2150,Puri,Odisha,East,19.79825,85.82494,2026-07-27 00:00:00,27.7,14.1
2151,Puri,Odisha,East,19.79825,85.82494,2026-07-28 00:00:00,27,22.3
2152,Puri,Odisha,East,19.79825,85.82494,2026-07-29 00:00:00,28.9,27.5
2153,Puri,Odisha,East,19.79825,85.82494,2026-07-30 00:00:00,28.9,28.6
2154,Puri,Odisha,East,19.79825,85.82494,2026-07-31 00:00:00,28.9,24
2155,Puri,Odisha,East,19.79825,85.82494,2026-08-01 00:00:00,29,20.9
2156,Puri,Odisha,East,19.79825,85.82494,2026-08-02 00:00:00,28.9,12.4
2157,Puri,Odisha,East,19.79825,85.82494,2026-08-03 00:00:00,28.9,8.4
2158,Puri,Odisha,East,19.79825,85.82494,2026-08-04 00:00:00,29.3,8.1
2159,Puri,Odisha,East,19.79825,85.82494,2026-08-05 00:00:00,29.3,8.5
2160,Puri,Odisha,East,19.79825,85.82494,2026-08-06 00:00:00,27.1,7.5
2161,Puri,Odisha,East,19.79825,85.82494,2026-08-07 00:00:00,27.4,7
2162,Puri,Odisha,East,19.79825,85.82494,2026-08-08 00:00:00,28.3,10.1
2163,Patna,Bihar,East,25.59408,85.13563,2026-07-10 00:00:00,29.1,7.4
2164,Patna,Bihar,East,25.59408,85.13563,2026-07-11 00:00:00,28.2,11.3
2165,Patna,Bihar,East,25.59408,85.13563,2026-07-12 00:00:00,30.7,12.4
2166,Patna,Bihar,East,25.59408,85.13563,2026-07-13 00:00:00,30.3,6.9
2167,Patna,Bihar,East,25.59408,85.13563,2026-07-14 00:00:00,30.1,4
2168,Patna,Bihar,East,25.59408,85.13563,2026-07-15 00:00:00,30.4,5.2
2169,Patna,Bihar,East,25.59408,85.13563,2026-07-16 00:00:00,30.5,8.7
2170,Patna,Bihar,East,25.59408,85.13563,2026-07-17 00:00:00,30.5,7.7
2171,Patna,Bihar,East,25.59408,85.13563,2026-07-18 00:00:00,28.7,6.4
2172,Patna,Bihar,East,25.59408,85.13563,2026-07-19 00:00:00,28.3,8.1
2173,Patna,Bihar,East,25.59408,85.13563,2026-07-20 00:00:00,27.8,8.4
2174,Patna,Bihar,East,25.59408,85.13563,2026-07-21 00:00:00,28.3,13.9
2175,Patna,Bihar,East,25.59408,85.13563,2026-07-22 00:00:00,28.6,15.7
2176,Patna,Bihar,East,25.59408,85.13563,2026-07-23 00:00:00,28.2,10.5
2177,Patna,Bihar,East,25.59408,85.13563,2026-07-24 00:00:00,28.7,4.2
2178,Patna,Bihar,East,25.59408,85.13563,2026-07-25 00:00:00,30.4,7.8
2179,Patna,Bihar,East,25.59408,85.13563,2026-07-26 00:00:00,31.3,5.8
2180,Patna,Bihar,East,25.59408,85.13563,2026-07-27 00:00:00,30.6,5.8
2181,Patna,Bihar,East,25.59408,85.13563,2026-07-28 00:00:00,30.4,13.1
2182,Patna,Bihar,East,25.59408,85.13563,2026-07-29 00:00:00,30.3,16.1
2183,Patna,Bihar,East,25.59408,85.13563,2026-07-30 00:00:00,28.8,17.5
2184,Patna,Bihar,East,25.59408,85.13563,2026-07-31 00:00:00,29.5,15.4
2185,Patna,Bihar,East,25.59408,85.13563,2026-08-01 00:00:00,30.1,6.3
2186,Patna,Bihar,East,25.59408,85.13563,2026-08-02 00:00:00,29.9,4.7
2187,Patna,Bihar,East,25.59408,85.13563,2026-08-03 00:00:00,29.7,3.2
2188,Patna,Bihar,East,25.59408,85.13563,2026-08-04 00:00:00,29.3,5.4
2189,Patna,Bihar,East,25.59408,85.13563,2026-08-05 00:00:00,28.4,4.1
2190,Patna,Bihar,East,25.59408,85.13563,2026-08-06 00:00:00,28.3,6.6
2191,Patna,Bihar,East,25.59408,85.13563,2026-08-07 00:00:00,29.6,6
2192,Patna,Bihar,East,25.59408,85.13563,2026-08-08 00:00:00,29.7,13.1
2193,Gaya,Bihar,East,24.79686,85.00385,2026-07-10 00:00:00,28.7,11.8
2194,Gaya,Bihar,East,24.79686,85.00385,2026-07-11 00:00:00,28.9,12.4
2195,Gaya,Bihar,East,24.79686,85.00385,2026-07-12 00:00:00,31,12.3
2196,Gaya,Bihar,East,24.79686,85.00385,2026-07-13 00:00:00,30.7,8.9
2197,Gaya,Bihar,East,24.79686,85.00385,2026-07-14 00:00:00,30,4.7
2198,Gaya,Bihar,East,24.79686,85.00385,2026-07-15 00:00:00,29.7,6
2199,Gaya,Bihar,East,24.79686,85.00385,2026-07-16 00:00:00,30.3,6.4
2200,Gaya,Bihar,East,24.79686,85.00385,2026-07-17 00:00:00,29.8,5.5
2201,Gaya,Bihar,East,24.79686,85.00385,2026-07-18 00:00:00,28.2,5.8
2202,Gaya,Bihar,East,24.79686,85.00385,2026-07-19 00:00:00,28.2,4.1
2203,Gaya,Bihar,East,24.79686,85.00385,2026-07-20 00:00:00,26.9,5
2204,Gaya,Bihar,East,24.79686,85.00385,2026-07-21 00:00:00,28,13
2205,Gaya,Bihar,East,24.79686,85.00385,2026-07-22 00:00:00,28.3,14.5
2206,Gaya,Bihar,East,24.79686,85.00385,2026-07-23 00:00:00,28.5,5.7
2207,Gaya,Bihar,East,24.79686,85.00385,2026-07-24 00:00:00,28.5,5.6
2208,Gaya,Bihar,East,24.79686,85.00385,2026-07-25 00:00:00,29.8,7.7
2209,Gaya,Bihar,East,24.79686,85.00385,2026-07-26 00:00:00,30.5,6.4
2210,Gaya,Bihar,East,24.79686,85.00385,2026-07-27 00:00:00,29.7,6.6
2211,Gaya,Bihar,East,24.79686,85.00385,2026-07-28 00:00:00,28.9,12.7
2212,Gaya,Bihar,East,24.79686,85.00385,2026-07-29 00:00:00,29.6,16.9
2213,Gaya,Bihar,East,24.79686,85.00385,2026-07-30 00:00:00,29.4,16.9
2214,Gaya,Bihar,East,24.79686,85.00385,2026-07-31 00:00:00,29.9,14.2
2215,Gaya,Bihar,East,24.79686,85.00385,2026-08-01 00:00:00,29.9,5.3
2216,Gaya,Bihar,East,24.79686,85.00385,2026-08-02 00:00:00,29.7,5.2
2217,Gaya,Bihar,East,24.79686,85.00385,2026-08-03 00:00:00,29.9,3.8
2218,Gaya,Bihar,East,24.79686,85.00385,2026-08-04 00:00:00,28.8,6
